Title,Platform,Category,Price,Instructor,Rating,Learners,Duration_Hours,Difficulty,Price_Type,Success_Score,Success
Online Course,0,2515,Free / Paid,6,3.8,247937,11,2,0,4.264512070179932,1
Cloud Architecture Design Patterns,0,2516,Free / Paid,3,4.636363636,33,31,0,0,2.7820823168372413,0
Online Course,0,2517,Free / Paid,4,3.6,169621,7,1,0,3.5176631235192417,1
Online Course,0,2518,Free / Paid,2,4.6,138877,31,0,0,3.8715851315873726,1
Online Course,0,2519,Free / Paid,1,4.5,204197,32,0,0,4.334412819363514,1
Online Course,0,2520,Free / Paid,8,3.5,340098,27,2,0,4.822177755010566,1
"Cloud Computing Concepts, Part 1",0,2521,Free / Paid,5,4.338317757,1070,46,0,0,2.6115550391651023,0
Cloud Computing Concepts: Part 2,0,2522,Free / Paid,1,4.55799373,319,15,2,0,2.737349545293334,0
Moving to the Cloud,0,2523,Free / Paid,8,4.496062992,254,8,1,0,2.6996708361169492,0
Online Course,0,2524,Free / Paid,5,4.7,468619,38,0,0,6.570872446692706,1
Online Course,0,2525,Free / Paid,7,4.5,10264,54,0,0,2.782154062880194,0
Cloud Computing Essentials with Azure Management,0,2526,Free / Paid,4,4.666666667,18,29,2,0,2.800144073965768,0
Cloud Computing Foundations,0,2527,Free / Paid,6,4.491039427,279,59,0,0,2.696856799569405,0
Cloud Computing Law: Data Protection and Cybersecurity,0,2528,Free / Paid,1,4.88,75,43,0,0,2.928600307357367,0
"Cloud Computing Law: Law Enforcement, Competition, & Tax",0,2529,Free / Paid,0,4.853658537,41,54,0,0,2.912523290222027,0
Cloud Computing Law: Transactions,0,2530,Free / Paid,2,4.91,100,54,0,0,2.9468004098098226,0
Cloud Computing Project,0,2531,Free / Paid,4,4.0,40,18,2,0,2.400320163923929,0
Cloud Computing Security,0,2532,Free / Paid,1,4.454545455,132,24,2,0,2.673783813948966,0
Online Course,0,2533,Free / Paid,7,4.4,375957,55,0,0,5.649196708714863,1
Cloud Data Engineering,0,2534,Free / Paid,3,4.087912088,91,58,0,0,2.453475625726939,0
Cloud Data Security,0,2535,Free / Paid,7,4.192307692,26,7,1,0,2.515592721750554,0
Cloud Deployment and Scaling with ASP.NET Core,0,2536,Free / Paid,0,5.0,105,30,2,0,3.0008404303003138,1
Online Course,0,2537,Free / Paid,2,3.8,134562,14,2,0,3.3570474482935264,1
Online Course,0,2538,Free / Paid,3,4.7,17475,25,2,0,2.9598716142665045,0
Online Course,0,2539,Free / Paid,2,4.8,27678,10,1,0,3.1015374271627074,1
Online Course,0,2540,Free / Paid,2,3.7,147364,45,0,0,3.3995159121470193,1
Reliable Google Cloud Infrastructure: Design and Process,0,2541,Free / Paid,8,4.737924372,7246,30,2,0,2.9007523180197476,0
Online Course,0,2542,Free / Paid,6,5.0,54218,27,2,0,3.4339661906896333,1
Online Course,0,2543,Free / Paid,8,4.9,14987,43,0,0,3.0599574181981173,1
Online Course,0,2544,Free / Paid,2,4.4,317403,5,1,0,5.18052474867132,1
Online Course,0,2545,Free / Paid,6,4.0,62062,24,2,0,2.89675033617212,0
Online Course,0,2546,Free / Paid,8,4.4,59798,9,1,0,3.118629058077736,1
Online Course,0,2547,Free / Paid,4,3.6,144338,60,0,0,3.3152955113017866,1
Online Course,0,2548,Free / Paid,2,4.2,44508,24,2,0,2.876246398155856,0
Online Course,0,2549,Free / Paid,4,4.6,288592,36,0,0,5.069918678363322,1
Online Course,0,2550,Free / Paid,0,4.6,228764,40,0,0,4.591049497342639,1
Programming with Cloud IoT Platforms,0,2551,Free / Paid,3,4.315789474,323,57,0,0,2.5920590080857266,0
Online Course,0,2552,Free / Paid,4,4.9,124298,60,0,0,3.9348933854133317,1
Online Course,0,2553,Free / Paid,1,4.3,496974,19,2,0,6.557828648267913,1
"Get Started with Cloud Native, DevOps, Agile, and NoSQL",0,2554,Free / Paid,1,4.431372549,51,52,0,0,2.6592317384030095,0
"Cloud Native, Microservices, Containers, DevOps and Agile",0,2555,Free / Paid,3,4.6,20,42,0,0,2.7601600819619643,0
Online Course,0,2556,Free / Paid,8,4.7,124478,17,2,0,3.8163341230710124,1
Cloud Networking,0,2557,Free / Paid,5,4.394736842,304,29,2,0,2.639275351021861,0
Online Course,0,2558,Free / Paid,8,3.7,203694,30,2,0,3.8503867580201065,1
Online Course,0,2559,Free / Paid,6,4.5,119862,36,0,0,3.6593872062495993,1
Online Course,0,2560,Free / Paid,2,4.5,249015,14,2,0,4.69314048792982,1
Online Course,0,2561,Free / Paid,5,4.5,407487,48,0,0,5.961565921751937,1
Online Course,0,2562,Free / Paid,3,3.5,207884,25,2,0,3.763923929051675,1
Cloud Security Basics,0,2563,Free / Paid,4,4.336448598,107,31,0,0,2.60272559729651,0
Online Course,0,2564,Free / Paid,8,3.7,169437,50,0,0,3.5761903694691686,1
Online Course,0,2565,Free / Paid,0,4.9,351013,33,0,0,5.7495424857527055,1
Cloud Security on AWS,0,2566,Free / Paid,4,4.181818182,11,20,2,0,2.50917895427908,0
Cloud Security Risks: Identify and Protect Against Threats,0,2567,Free / Paid,6,4.318181818,44,58,0,0,2.5912612711163217,0
Building Cloud Services with the Java Spring Framework,0,2568,Free / Paid,0,4.278884462,251,8,1,0,2.5693397058226544,0
Online Course,0,2569,Free / Paid,6,4.5,15837,23,2,0,2.8267609015816095,0
Online Course,0,2570,Free / Paid,4,3.8,136627,30,2,0,3.3735759108663634,1
Cloud Support Essentials: A Technical Approach,0,2571,Free / Paid,5,4.772727273,22,43,0,0,2.863812453958161,0
Cloud Systems Software,0,2572,Free / Paid,8,4.567398119,319,14,2,0,2.742992178693334,0
Online Course,0,2573,Free / Paid,4,4.5,100463,46,0,0,3.5041157072421076,1
Online Course,0,2574,Free / Paid,5,4.9,341758,46,0,0,5.675464557853621,1
"Cloud Virtualization, Containers and APIs",0,2575,Free / Paid,3,4.416666667,132,22,2,0,2.6510565411489657,0
Analyzing Big Data with SQL,0,2576,Free / Paid,8,4.845574388,531,51,0,0,2.9115948088901584,0
Online Course,0,2577,Free / Paid,6,4.6,11110,11,2,0,2.848925529871294,0
Cluster Analysis in Data Mining,0,2578,Free / Paid,7,4.485294118,408,30,2,0,2.694442142824076,0
"Cluster Analysis, Association Mining, and Model Evaluation",0,2579,Free / Paid,0,4.531914894,47,21,2,0,2.7195251290106164,0
Clustering Analysis,0,2580,Free / Paid,4,4.545454545,11,29,2,0,2.7273607720790802,0
Online Course,0,2581,Free / Paid,0,5.0,141543,30,2,0,4.132924057117244,1
Online Course,0,2582,Free / Paid,6,3.7,225368,46,0,0,4.023867580201063,1
Online Course,0,2583,Free / Paid,8,3.5,29222,18,2,0,2.3338957546263686,0
Co-creation and challenge-based learning in Higher Education,0,2584,Free / Paid,7,4.769230769,13,8,1,0,2.861642514675277,0
Online Course,0,2585,Free / Paid,4,4.8,475361,60,0,0,6.684836076070948,1
Online Course,0,2586,Free / Paid,7,4.4,243442,21,2,0,4.588533649228405,1
Online Course,0,2587,Free / Paid,4,4.3,371849,25,2,0,5.556315873727348,1
Coaching Conversations,0,2588,Free / Paid,6,4.710447761,335,13,2,0,2.8289500294629057,0
Online Course,0,2589,Free / Paid,2,4.2,499245,31,0,0,6.5160059550489855,1
Tu consultorio de Coaching en las ondas,0,2590,Free / Paid,0,4.776470588,510,17,2,0,2.8699644428300948,0
Setting Expectations & Assessing Performance Issues,0,2591,Free / Paid,4,4.753501401,714,45,0,0,2.8578157666421333,0
Online Course,0,2592,Free / Paid,2,4.5,20848,16,2,0,2.8668694371518213,0
Online Course,0,2593,Free / Paid,3,4.3,332150,15,2,0,5.238561183325862,1
Coaching Practices,0,2594,Free / Paid,3,4.762711864,531,27,2,0,2.8618772944901583,0
ÙÙØ§Ø±Ø³Ø§Øª Ø§ÙØªØ¯Ø±ÙØ¨,0,2595,Free / Paid,3,4.717171717,198,42,0,0,2.8318878416234488,0
Online Course,0,2596,Free / Paid,6,4.8,102106,60,0,0,3.6972664404174935,1
Coberturas de riesgo con futuros y opciones para agrobusiness,0,2597,Free / Paid,3,4.532786885,122,41,0,0,2.7206486309679834,0
Online Course,0,2598,Free / Paid,1,3.7,53481,29,2,0,2.6480671703912404,0
Online Course,0,2599,Free / Paid,7,3.7,164126,47,0,0,3.5336806044694886,1
COBOL Programming with VSCode,0,2600,Free / Paid,4,4.657894737,190,43,0,0,2.7962576208386634,0
Online Course,0,2601,Free / Paid,6,3.8,456629,46,0,0,5.934903310494973,1
Online Course,0,2602,Free / Paid,4,4.9,6139,49,0,0,2.9891371582250112,0
Online Course,0,2603,Free / Paid,8,4.8,174131,13,2,0,4.2737616059422425,1
Coding and Automation for Data Analysis with Generative AI,0,2604,Free / Paid,4,4.5,10,7,1,0,2.700080040980982,0
Coding Interview Preparation,0,2605,Free / Paid,8,4.633159269,766,49,0,0,2.7860267005432413,0
Coding the Static Restaurant Site,0,2606,Free / Paid,4,4.739130435,46,24,2,0,2.8438464495125184,0
Advanced Django: Advanced Django Rest Framework,0,2607,Free / Paid,3,4.888888889,27,6,1,0,2.9335494440486523,0
Online Course,0,2608,Free / Paid,3,4.2,377177,53,0,0,5.538961708394698,1
Online Course,0,2609,Free / Paid,8,3.8,301002,32,0,0,4.68924953576231,1
Online Course,0,2610,Free / Paid,2,4.4,330691,55,0,0,5.286883204200551,1
Angular for Front End Engineers,0,2611,Free / Paid,2,4.5,38,7,1,0,2.7003041557277325,0
Online Course,0,2612,Free / Paid,0,4.9,186775,6,1,0,4.434965422296216,1
Bash Scripting and System Configuration,0,2613,Free / Paid,4,3.083333333,12,15,2,0,1.8500960489771787,0
Online Course,0,2614,Free / Paid,6,3.6,426532,19,2,0,5.574003970032656,1
Cloud Computing Primer: Infrastructure as a Service (IaaS),0,2615,Free / Paid,0,4.75,20,59,0,0,2.8501600819619646,0
Cloud Computing Primer: Platform as a Service (PaaS),0,2616,Free / Paid,2,4.7,10,27,2,0,2.820080040980982,0
Cloud Computing Primer: Software as a Service (SaaS),0,2617,Free / Paid,8,4.625,80,5,1,0,2.775640327847858,0
Online Course,0,2618,Free / Paid,5,4.0,68675,53,0,0,2.9496814368956903,0
Online Course,0,2619,Free / Paid,0,4.9,410746,60,0,0,6.227651277454056,1
Online Course,0,2620,Free / Paid,5,4.2,452276,16,2,0,6.140061471473395,1
Online Course,0,2621,Free / Paid,2,3.5,217463,46,0,0,3.8405951847345845,1
C++ Basics: Selection and Iteration,0,2622,Free / Paid,2,4.567427386,964,37,0,0,2.74817238216669,0
Online Course,0,2623,Free / Paid,3,4.4,297078,26,2,0,5.01784145482487,1
Online Course,0,2624,Free / Paid,3,4.7,22783,42,0,0,3.0023573669718893,1
Online Course,0,2625,Free / Paid,7,3.8,201466,43,0,0,3.892553627457258,1
Online Course,0,2626,Free / Paid,0,4.2,388171,37,0,0,5.6269587628865985,1
Online Course,0,2627,Free / Paid,7,3.9,53286,15,2,0,2.766506371262086,0
Online Course,0,2628,Free / Paid,7,4.7,316122,29,2,0,5.3502714990074915,1
Online Course,0,2629,Free / Paid,8,3.7,370663,15,2,0,5.186823013382853,1
Online Course,0,2630,Free / Paid,4,4.8,319633,16,2,0,5.438373887430364,1
Intro to Operating Systems 1: Virtualization,0,2631,Free / Paid,6,4.505617978,178,60,0,0,2.704795516261484,0
Intro to Operating Systems 2: Memory Management,0,2632,Free / Paid,7,4.698412698,63,22,2,0,2.819551876980188,0
Intro to Operating Systems 3: Concurrency,0,2633,Free / Paid,6,4.371428571,35,35,0,0,2.623137286033438,0
Intro to Operating Systems 4: Persistence,0,2634,Free / Paid,0,4.722222222,72,14,2,0,2.8339096282630725,0
Online Course,0,2635,Free / Paid,0,4.5,168177,24,2,0,4.046105205865403,1
Introduction to VueJS Framework,0,2636,Free / Paid,6,4.155555556,45,13,2,0,2.4936935180144206,0
Online Course,0,2637,Free / Paid,6,4.6,210391,46,0,0,4.443990202983928,1
Java Basics: Selection and Iteration,0,2638,Free / Paid,8,4.483050847,118,28,2,0,2.6907749917755908,0
Online Course,0,2639,Free / Paid,6,4.2,478751,25,2,0,6.351969968623935,1
Online Course,0,2640,Free / Paid,5,4.0,322292,19,2,0,4.979656784273548,1
Online Course,0,2641,Free / Paid,0,3.6,431992,43,0,0,5.617706345648973,1
Online Course,0,2642,Free / Paid,5,3.9,286712,55,0,0,4.634870973938657,1
Online Course,0,2643,Free / Paid,5,4.2,412636,34,0,0,5.822779022859704,1
Python Basics: Selection and Iteration,0,2644,Free / Paid,6,4.486891386,267,28,2,0,2.694271925792226,0
Online Course,0,2645,Free / Paid,3,3.6,371266,50,0,0,5.131649484536083,1
Online Course,0,2646,Free / Paid,8,3.5,361767,34,0,0,4.9956185567010305,1
Online Course,0,2647,Free / Paid,4,4.3,235333,17,2,0,4.463628417749888,1
Online Course,0,2648,Free / Paid,3,3.9,135020,32,0,0,3.420713325222514,1
Online Course,0,2649,Free / Paid,4,4.8,460967,35,0,0,6.569625088045079,1
Online Course,0,2650,Free / Paid,5,4.8,437755,53,0,0,6.38383396298905,1
Software Security for Web Applications,0,2651,Free / Paid,6,4.882352941,17,36,0,0,2.9295478342676695,0
Software Testing for Developers,0,2652,Free / Paid,0,4.2,15,42,0,0,2.5201200614714736,0
Online Course,0,2653,Free / Paid,4,4.2,399910,17,2,0,5.720918870461676,1
Online Course,0,2654,Free / Paid,2,3.6,228381,32,0,0,3.987983927771019,1
Introduction to Terraform,0,2655,Free / Paid,5,4.142857143,21,21,2,0,2.4858823718600624,0
Understanding ISO Security Standards for Your Organization,0,2656,Free / Paid,5,4.690909091,55,39,0,0,2.8149856799954023,0
Unix System Basics,0,2657,Free / Paid,4,4.438202247,89,7,1,0,2.6636337129307424,0
Online Course,0,2658,Free / Paid,4,4.1,55419,31,0,0,2.9035791125056023,0
Online Course,0,2659,Free / Paid,1,4.5,114704,17,2,0,3.618102068258948,1
"Coexistence in Medieval Spain: Jews, Christians, and Muslims",0,2660,Free / Paid,6,4.547445255,137,14,2,0,2.729563714439457,0
CogniciÃ³n encarnada,0,2661,Free / Paid,2,4.641509434,53,21,2,0,2.7853298775992057,0
"CogniciÃ³n, Pensamiento y Lenguaje",0,2662,Free / Paid,7,4.734299517,207,22,2,0,2.842236558506333,0
Cognition sociale,0,2663,Free / Paid,7,4.885714286,35,55,0,0,2.9317087150334378,0
Online Course,0,2664,Free / Paid,7,4.1,352517,47,0,0,5.281580649292437,1
Online Course,0,2665,Free / Paid,5,3.7,242515,6,1,0,4.16111385029135,1
Online Course,0,2666,Free / Paid,5,3.8,118493,9,1,0,3.228429595953128,1
ColaboraciÃ³n dinÃ¡mica,0,2667,Free / Paid,4,4.776271186,295,45,0,0,2.868123920538977,0
Online Course,0,2668,Free / Paid,2,3.8,445541,52,0,0,5.846153870781841,1
Online Course,0,2669,Free / Paid,4,4.4,498663,58,0,0,6.6313475699558175,1
Collaborate Effectively for Professional Success,0,2670,Free / Paid,6,4.57997936,969,48,0,0,2.7557435870571814,0
Nearest Neighbor Collaborative Filtering,0,2671,Free / Paid,8,4.292207792,308,42,0,0,2.577789937414254,0
Online Course,0,2672,Free / Paid,6,3.6,366264,18,2,0,5.091612985848755,1
Collaborative Robot Safety: Design & Deployment,0,2673,Free / Paid,1,4.684615385,260,27,2,0,2.8128502965055384,0
Online Course,0,2674,Free / Paid,2,4.4,348401,39,0,0,5.428635781520138,1
Collegiate Esports and Career Planning,0,2675,Free / Paid,6,4.537037037,54,31,0,0,2.722654443497304,0
Online Course,0,2676,Free / Paid,6,4.7,358515,60,0,0,5.689589229685598,1
Online Course,0,2677,Free / Paid,3,4.3,322000,57,0,0,5.157319587628866,1
Online Course,0,2678,Free / Paid,8,3.6,31737,27,2,0,2.414026061343408,0
Online Course,0,2679,Free / Paid,7,4.1,220185,40,0,0,4.222382339757956,1
Online Course,0,2680,Free / Paid,5,4.8,80528,5,1,0,3.524554011653967,1
Online Course,0,2681,Free / Paid,2,4.6,137392,32,0,0,3.8596990459115066,1
Online Course,0,2682,Free / Paid,0,3.9,154703,57,0,0,3.578257988089902,1
Combinatorics and Probability,0,2683,Free / Paid,3,4.557603687,868,30,2,0,2.7415097693492605,0
Combining Scrum with Other Agile Methodologies,0,2684,Free / Paid,5,4.655677656,546,28,2,0,2.7977768311616313,0
" Comercio, InmigraciÃ³n y Tipos de Cambio en un Mundo Globalizado",0,2685,Free / Paid,1,4.807909605,177,12,2,0,2.886162488363386,0
Comfort in Buildings,0,2686,Free / Paid,1,4.913043478,23,38,0,0,2.948010181056259,0
Online Course,0,2687,Free / Paid,5,4.6,452287,6,1,0,6.380149516552475,1
Online Course,0,2688,Free / Paid,6,3.8,89905,11,2,0,2.9996084395210345,1
Online Course,0,2689,Free / Paid,1,4.1,156525,39,0,0,3.71284145482487,1
Online Course,0,2690,Free / Paid,7,4.7,425988,49,0,0,6.229649740667222,1
Online Course,0,2691,Free / Paid,2,3.9,379580,57,0,0,5.378195556124735,1
Commercial Awareness,0,2692,Free / Paid,4,4.5,16,27,2,0,2.7001280655695714,0
Training and Learning Programs for Volunteer Community Health Workers,0,2693,Free / Paid,5,4.722222222,90,23,2,0,2.8340537020288403,0
Commodity and Currency Hedging,0,2694,Free / Paid,5,4.5,20,36,0,0,2.700160081961964,0
Storytelling and influencing: Communicate with impact,0,2695,Free / Paid,0,4.812141099,2438,17,2,0,2.9067986505634753,0
Online Course,0,2696,Free / Paid,7,4.7,183284,20,2,0,4.287023115835307,1
Storytelling et influence : Communiquer pour convaincre,0,2697,Free / Paid,4,4.747663551,107,40,0,0,2.84945456909651,0
Online Course,0,2698,Free / Paid,7,4.0,259729,38,0,0,4.478896394954217,1
ÐÐ¾Ð²ÐµÑÑÐ²Ð¾Ð²Ð°Ð½Ð¸Ðµ Ð¸ Ð²Ð»Ð¸ÑÐ½Ð¸Ðµ: Ð­ÑÑÐµÐºÑÐ½Ð°Ñ ÐºÐ¾Ð¼Ð¼ÑÐ½Ð¸ÐºÐ°ÑÐ¸Ñ,0,2699,Free / Paid,1,4.835820896,67,7,1,0,2.9020288121725812,0
Online Course,0,2700,Free / Paid,4,4.5,179981,57,0,0,4.140585579816866,1
Online Course,0,2701,Free / Paid,2,3.6,141057,30,2,0,3.2890340654415064,1
Communicating Business Analytics Results,0,2702,Free / Paid,3,4.503846154,520,60,0,0,2.7064698234110773,0
Communicating Data Insights with Tableau,0,2703,Free / Paid,5,4.662162162,74,28,2,0,2.797889600459269,0
Communicating During Global Emergencies,0,2704,Free / Paid,8,4.671270718,362,22,2,0,2.8056599143115575,0
Online Course,0,2705,Free / Paid,2,4.6,106828,33,0,0,3.6150617916373182,1
Online Course,0,2706,Free / Paid,0,4.4,416688,7,1,0,5.975211628353717,1
Ø§ÙØªØ­Ø¯Ø« ÙØ§ÙØªÙØ§ØµÙ Ø¨Ø«ÙØ© | Communicating With Confidence,0,2707,Free / Paid,0,4.87027027,185,7,1,0,2.9236429201481715,0
Communicating with the Public,0,2708,Free / Paid,6,4.7,20,53,0,0,2.8201600819619643,0
Communicating In Groups and Teams ,0,2709,Free / Paid,0,4.772727273,22,11,2,0,2.863812453958161,0
Communicating Your Best Self ,0,2710,Free / Paid,1,4.467532468,77,17,2,0,2.681135796353563,0
Introduction to Communication Science,0,2711,Free / Paid,4,4.70774831,1923,60,0,0,2.840040866642889,0
Communication as a Technical Leader,0,2712,Free / Paid,2,4.557377049,61,9,1,0,2.734914479383992,0
Online Course,0,2713,Free / Paid,0,3.8,104532,54,0,0,3.1166843824037906,1
Online Course,0,2714,Free / Paid,8,3.5,259830,59,0,0,4.179704808862137,1
Communication in Remote Work,0,2715,Free / Paid,1,4.68,25,23,2,0,2.8082001024524557,0
Communication in the 21st Century Workplace,0,2716,Free / Paid,6,4.53678544,3901,58,0,0,2.7532952506811808,0
Communication and Leadership during a Public Health Crisis,0,2717,Free / Paid,8,4.46031746,63,43,0,0,2.676694734180188,0
Online Course,0,2718,Free / Paid,0,4.3,163150,12,2,0,3.8858686047256192,1
Online Course,0,2719,Free / Paid,4,4.9,163987,53,0,0,4.252568034833835,1
Effective Communication Skills,0,2720,Free / Paid,5,4.8,65,54,0,0,2.8805202663763847,0
Communication Skills for University Success,0,2721,Free / Paid,2,4.832142857,1120,56,0,0,2.9082503040700134,0
Online Course,0,2722,Free / Paid,4,4.3,457922,48,0,0,6.24525260933598,1
Communication skills for engineering scholars,0,2723,Free / Paid,2,4.838709677,31,32,0,0,2.9034739332410444,0
Communication Strategies for a Virtual Age,0,2724,Free / Paid,4,4.801637853,4396,56,0,0,2.9161687270398025,0
Online Course,0,2725,Free / Paid,5,4.6,102242,14,2,0,3.5783549977588525,1
Online Course,0,2726,Free / Paid,4,4.4,307265,48,0,0,5.099379202151502,1
Online Course,0,2727,Free / Paid,0,4.3,410715,48,0,0,5.867403150413011,1
Communication with Stakeholders,0,2728,Free / Paid,0,4.444444444,27,31,0,0,2.666882777048652,0
Communications and High-Speed Signals with Raspberry Pi,0,2729,Free / Paid,6,4.846153846,13,47,0,0,2.907796360875277,0
Online Course,0,2730,Free / Paid,8,3.9,88180,56,0,0,3.0458013703015943,1
Community Organizing for Social Justice ,0,2731,Free / Paid,2,4.75308642,324,15,2,0,2.8544451797838253,0
Community Change in Public Health,0,2732,Free / Paid,2,4.666666667,174,45,0,0,2.8013927132690917,0
CÃ³mo autoconstruir tu vivienda,0,2733,Free / Paid,8,4.774135876,3356,13,2,0,2.8913432788176476,0
CÃ³mo autoconstruir tu vivienda. Segunda etapa,0,2734,Free / Paid,5,4.84962406,266,6,1,0,2.911903526094128,0
Online Course,0,2735,Free / Paid,1,4.6,174827,33,0,0,4.159332458218608,1
Â¿CÃ³mo funcionan las marcas?,0,2736,Free / Paid,0,4.853503185,157,53,0,0,2.9133585544014218,0
CÃ³mo hacer una tesis,0,2737,Free / Paid,3,4.782089552,1675,40,0,0,2.8826605955145292,0
Online Course,0,2738,Free / Paid,6,4.0,148672,6,1,0,3.589985272459499,1
"Â¿CÃ³mo persuadir? Jugando con palabras, imÃ¡genes y nÃºmeros",0,2739,Free / Paid,8,4.421457117,3253,39,0,0,2.67891160131353,0
Online Course,0,2740,Free / Paid,2,4.8,485540,35,0,0,6.766309790612794,1
CÃ³mo ser un gran lÃ­der,0,2741,Free / Paid,1,4.873684211,95,48,0,0,2.924970915919331,0
Â¿CÃ³mo tomar decisiones en tiempos de caos?,0,2742,Free / Paid,2,4.888888889,27,13,2,0,2.9335494440486523,0
